Protein	p_value	log2FC
	0.23655160116865762	0.8359141083438061
	0.16557026584061074	0.7648082159618655
	0.9462432759590174	0.019409297071139222
	0.1025861319594194	0.817796668778437
	0.11875952208535194	0.23737664378984658
	0.2457395944536224	0.5900562948325299
	0.25108853189489777	-1.0267448552320513
	0.23338063729645211	0.1631241248098195
	0.6122093931946349	0.1505264351365178
	0.570731919200387	0.6112331247162387
	0.25588275683048156	3.206730442366067
	0.21038321817275704	0.38706016515389097
	0.2806090880572473	1.2767710196349038
	0.4837892967768934	0.20316917686004443
	0.9031923238074433	0.04725942018196518
	0.37127467365217254	-0.526217281493113
	0.3388914492212718	0.29629404873035087
	0.2493940360730341	1.4223247132697014
	0.4538476155971011	0.3673812542083137
	0.7452830500421213	-0.1763010225398968
	0.9242268076103692	-0.06136305210204199
	0.26113944540560163	0.12176616434456591
	0.7364055861075032	0.048339510962634245
	0.31578081290234267	0.22807345862272596
	0.9483441100472676	-0.012068215091228698
	0.8830132795095715	-0.2690527306834719
	0.17102851111621317	-0.3772192315993508
	0.42470069187408144	0.15214824033123017
	0.18013722934381377	0.26644401587092753
	0.34478059260499916	0.482834441313896
	0.470565287591708	0.11932980950981344
	0.49100683150099744	0.31866359453092924
	0.07019155863040778	-0.4218333206792073
	0.8126682669459422	-0.12943192985543678
	0.632139984398985	-0.08010386123643505
	0.0436089040317274	0.855208393588112
	0.07478796689835136	1.2326268884565321
	0.1830220248595873	0.16265992897949702
	0.17934375017413326	1.9602642477493233
	0.1779581259932058	38.995911371927306
	0.16471384021713686	0.7097317145568369
	0.27628115579357365	0.46538723672843985
	0.2563732112176735	2.5710032042426083
	0.7674286539271712	0.09620904455609343
	0.11245236168234929	0.49324711079430866
	0.42470689581499443	0.32206668170218183
	0.4959002398870902	0.23495834884361802
	0.1533025565241434	1.085918305736366
	0.34632238040876007	0.5745281322182184
	0.1762593150635033	0.8607550021227441
	0.373900966300059	38.486816746946104
	0.801287841422033	0.4145959705690182
	0.1132102305995224	1.3122425370915503
	0.3940743028000389	0.8434329972914034
	0.18890343334418325	1.5000326297000732
	0.971908971477329	-0.01929422937855594
	0.5916043110293057	0.1529864837891373
	0.6344556099642727	0.3146965256553048
	0.4040540993957916	0.24091371465121134
	0.07096963851945255	1.0371175938440016
	0.9048333908243789	0.03612176274338421
	0.8380264793175284	-0.056371194513163116
	0.6849275094653221	0.9437839904113917
	0.6395635313465584	0.16105953778029888
	0.29327136230838025	0.9582886207334692
	0.565716775505769	0.2963399420378631
	0.11418762133178433	-1.8650495014105029
	0.7706736899704304	-0.4282516722053089
	0.8411664098080541	-0.08597391875328743
	0.10893467739335787	2.0045315555196006
	0.22874816418292193	0.7235997269171545
	0.46668735175812437	-1.0420275562977686
	0.21164388543420606	2.149193559847356
	0.373900966300059	37.83045332892353
	0.3475250099574832	0.2715932168863146
	0.01497422085041019	1.1246134011423214
	0.6863214444484812	-0.4761270847772806
	0.45095840911992746	0.28639777245774034
	0.27428243324431023	0.34851335007316836
	0.4687529719412511	0.990668846112667
	0.21451936721540524	1.6133568034294357
	0.5057251094002626	0.3310783635847595
	0.41097033090014234	0.31337026019557285
	0.5316669574900688	1.1601736168758192
	0.07594834874140867	0.976785286420918
	0.3030570029957255	0.5890171530745436
	0.5562850379241517	-0.20449167440904673
	0.5490799210705408	0.6306217320015179
	0.40260060326367253	-0.33338055716256126
	0.373900966300059	-35.21928094890969
	0.42388363755105707	-0.9356351047129918
	0.38930620217225254	-0.20091329208293102
	0.32144099082681754	0.9426205226786445
	0.31852713679793637	0.21426526510134974
	0.4911046039717398	-2.118941072549982
	0.8884176053129504	0.0747752224373532
	0.9312757595367618	-0.04663886081157629
	0.4036139771848759	1.1906546958690818
	0.8081454803467434	-0.29044986340946277
	0.8677562946380389	-0.07342001448868717
	0.9911083107335201	-0.023458972822081745
	0.7368364413560615	0.11887506192035932
	0.3593744013714543	0.7415215327920218
	0.21309994922633163	3.4842350095998995
	0.1257558699976108	3.592078666512944
	0.465095399235929	0.3105520721205889
	0.2698740993095319	1.2179894342138147
